director_id,movie_id
53861,8130
19665,11532
12964,9749
12964,14628
2087,9626
6159,13698
24318,10466
10179,707
10051,11954
28904,9336
41720,10157
41720,12118
65688,10587
14995,11825
14987,11895
20629,9447
15002,12257
109004,37536
36602,10029
72197,27104
5216,11252
55299,8545
7623,10223
58868,9745
2388,200
59803,9837
44113,9837
21879,9837
5655,11545
18844,1934
30038,110643
24939,11881
16187,13764
79726,24951
190,8879
16566,1369
16544,1368
16589,1370
21819,10303
24,9326
6159,10328
40549,11285
16483,1367
16483,1371
16483,1374
16513,1375
21217,15196
8246,11904
5632,215875
69801,15596
5342,13818
1201,29968
86293,44326
16513,1885
16513,8856
16513,10495
34682,5825
9248,9489
19665,16885
25598,76857
30715,8741
2294,9276
33485,9822
3239,39314
4499,10312
10965,9441
2260,9422
54424,125582
173686,24525
24657,10368
58080,11365
52371,140897
1035,31662
51917,36136
3224,1363
26481,46992
12227,825
70520,22913
11472,15556
17016,28902
53177,14709
58338,9423
51809,14443
686,10658
42309,6917
42309,40729
14692,24086
70565,11815
224,9426
64875,10344
37710,15698
67753,2620
10051,30497
10051,16337
31621,25018
27797,16780
12936,12151
12987,12151
3415,12151
1270,25438
5140,33278
107181,274253
2352,192
14911,10945
1776,10013
58453,9671
57594,9396
67897,11038
58712,12278
1032,11873
13776,18588
190,10015
18669,12715
4610,8388
39996,45712
48583,6187
15488,8129
18069,1618
57865,10722
64815,10314
93025,125548
40223,47139
68424,11167
1021557,170187
4723,2112
18679,16172
162102,111794
14614,9524
127027,20595
80260,16306
28904,11622
46085,10207
18281,9849
11806,82865
239418,18892
4945,13466
17403,1542
20026,43978
3191,15256
5572,8224
1201,18417
72427,12479
77733,15031
24949,15209
22814,26425
9789,1847
20025,42113
56263,8913
56263,10906
102709,25748
68762,25749
11770,8769
6159,14742
12011,15856
24939,10671
30422,27932
52094,7227
15630,10670
6778,5919
21819,33518
7501,40160
4782,2362
20412,10803
13265,871
18635,1685
18669,1705
18669,1688
9108,1687
2775,166680
21819,166680
19457,11123
40187,29723
7506,31638
1524,9535
15890,9455
11873,796
956,100
111338,47501
229263,77936
617183,84586
140354,30943
1196937,107946
102634,7341
20305,10350
1744,11772
224,9540
12438,31503
70448,11773
105822,30202
12698,22345
1016047,53685
14597,1567
18320,1641
107274,47288
42617,10212
190,10354
62872,11526
9182,8583
1603348,123728
80570,16520
261271,16508
6159,11374
324,16379
134156,125123
3417,28029
9340,603
9339,603
40243,4951
96369,65749
54967,8970
19377,9840
24560,186705
107414,30950
85925,70687
525,11660
11694,9430
1215,11355
26760,18764
26767,18764
9789,9465
54827,27455
16435,1414
8965,49981
34849,6522
941809,114719
33405,10209
5066,25512
5067,25512
263975,143299
4818,22826
19840,1902
1258297,445590
33156,6396
88060,39964
10723,12596
13235,9451
224,1946
61335,89522
1042634,42230
38527,139445
92012,74140
15148,1844
50719,6552
103586,24584
206549,213985
552613,25471
35052,4154
1255,28519
4109,3309
68381,18462
98132,28941
70835,18252
6449,8592
7775,564
42378,13852
1112606,140519
93395,25232
6720,33194
52405,10210
161858,53862
25645,17962
57832,9460
40439,4927
234358,122190
222443,122190
1,1893
56739,31342
4956,44297
44023,95627
27002,8785
70,15849
29662,18990
103346,29242
100793,29243
90375,31498
103344,29239
113799,15660
7187,1924
10586,8536
10586,9531
64508,11411
1496,138
29755,30793
29755,3103
2917,3035
30146,3077
29755,3074
25165,3076
29662,3079
5029,32023
30129,13666
114629,29794
33883,9077
13484,36685
106608,43391
81186,30168
108128,30168
13973,10785
33883,19483
51000,8974
192827,29959
14773,11549
82751,18158
102429,27625
12345,41516
5140,17918
2000,37305
1744,18784
7017,509
15361,1090
10316,24858
6111,15059
102329,55912
12962,12117
2303,11779
66800,41730
638550,84198
930628,84198
1085268,100568
262055,13533
102445,62676
6737,817
1006105,265966
980223,91598
78012,14283
15775,37135
15774,37135
12786,2275
551883,68426
56710,24137
65314,10376
1071,104
63983,15800
17494,9032
61346,13821
38507,9421
145304,55955
79113,67067
664,6488
34517,9473
5174,8487
5281,10279
43439,125263
27977,2767
21678,78568
3288,2105
3289,2105
11676,1073
28615,10239
49903,10208
26849,2667
26850,2667
58220,48958
240,345
58712,9825
51866,16158
69099,133575
8858,620
8858,2978
59412,10490
2209,11618
4759,332
19228,1812
16938,8914
59646,9824
1201,4806
41887,33430
240,247
240,10056
240,967
240,802
240,3175
1650,147
1650,1628
29009,21185
2690,11120
12964,10136
69300,32060
9868,48686
5696,48259
488,873
56913,48660
98614,48660
73496,26789
34262,3934
55264,108312
24657,198469
8965,11416
7908,10776
102429,24452
47893,9710
39996,31924
1243,30890
12698,24081
133259,20242
323,39074
557111,66194
1035,2115
33094,23599
13488,3526
64061,41166
41549,16406
923620,197239
7087,10386
11614,745
1090,913
13563,912
2291,12229
20133,67323
1241,91076
20779,89861
20561,19457
7908,11353
42171,17707
50583,9781
96627,102489
97773,18212
75675,13817
1083461,126996
8820,38715
27339,48781
6449,12185
7795,12185
102429,29056
12011,26857
102429,28501
102429,29030
102429,25319
102429,29074
3460,24103
21819,10552
57073,9267
9108,10766
17281,10766
43513,10768
12936,813
12987,813
3415,813
27746,2665
58384,9406
57434,11418
1524,11153
9577,14170
14911,2280
17494,11077
13581,28597
99875,22611
118472,22611
58094,39780
11057,10396
6349,9944
12698,850
64030,10154
26458,10342
18889,10366
6046,9349
60621,15122
40333,10494
1184213,126152
28741,22314
44931,51679
84940,35813
64508,11037
64508,11955
10179,2038
64508,28737
2226,11963
1114891,141489
11857,141489
8636,53761
1090,9096
68,91893
96439,113273
102109,113273
1110434,103793
1090,1911
29524,2900
28904,17709
13,37718
1009298,47144
40220,104896
8969,30964
20718,52366
6361,6373
22100,2162
77076,14578
172993,40694
37036,4338
148455,49184
11809,10307
508,11601
77964,18621
15254,1075
583,21719
82286,40879
85311,47951
11435,43832
40,47697
54590,49792
9032,77064
13563,26522
136911,23761
90820,24097
15663,42114
12011,28295
71253,12105
39,14
16294,24128
56911,11001
7623,10390
58021,9453
1866993,9453
1458870,9453
10586,704
19224,35122
3110,142132
21404,142132
54590,24153
64796,11797
11777,18086
72005,124475
69300,17887
19665,10669
19665,11527
46391,42848
2004,40867
13284,40867
15148,1049
12881,28032
40345,28032
32327,11326
100616,28377
18897,10975
18897,10974
26724,10974
5696,10398
18204,2290
8844,24071
73499,62994
36805,60994
150641,16112
20951,32305
79656,14429
6737,15198
17883,6415
942084,24066
39104,21430
65317,10381
1154545,171982
1211915,42486
64114,60285
4415,5622
14999,10349
143463,42518
14999,29787
58245,9638
29471,10576
7301,12662
2000,61369
5026,11712
2226,12618
73499,13824
2836,226
1433989,288772
93903,55107
103511,69851
1884,10388
81421,17198
72624,44857
57383,9346
10491,861
8844,14412
11505,9377
2690,11541
25161,2457
190,11901
18635,4929
16294,85325
18899,11230
4956,8416
10367,11054
12238,851
32767,24453
6449,18254
223825,56235
201165,56235
15254,20123
30715,16642
15389,2593
96369,42020
30249,3086
30249,16305
30249,32255
81116,48797
37360,19997
32134,3767
86051,17352
7270,535
27614,2731
18392,1654
14838,31043
10586,14831
9915,658
9855,657
9855,646
8876,5689
4385,391
4762,8052
10965,772
932993,65448
932993,65452
578,31650
30833,73575
1158066,73575
1384771,302579
131455,302579
7467,550
229519,97537
3026,12220
18030,1610
11805,53151
51918,42881
102797,29064
5602,404
9054,42196
280,36819
16862,42726
6818,9343
66777,16858
607,42006
1243,11562
65420,10496
72024,16162
1032,8649
3131,31306
66039,10563
21136,14484
1199459,214735
114629,94857
15175,32043
64508,15247
86,29251
10491,5548
10930,5549
24,856
16294,38772
10179,699
10179,709
9915,253
74590,13511
9855,660
1053508,46798
57898,11377
5140,26149
5953,492
231521,108346
1018072,98480
608,128
148100,46286
6818,8672
20430,8056
20779,2020
13015,9481
638,9008
31654,14242
20173,16129
933201,104103
56209,11489
45138,11489
2226,28145
8635,51371
27992,18111
109095,31361
4782,11223
14999,16281
15056,16288
27991,1694
5216,476
5572,37094
10051,13555
8635,961
10517,961
143561,73969
4600,24831
55692,64963
935840,85160
24657,25560
58040,21610
5026,11878
69667,11510
68682,11234
14639,957
57314,11886
8500,37853
9054,37853
86051,37853
2352,62204
6448,11040
2746,21849
4610,1621
8858,14035
92851,40771
105294,40772
69667,40773
11181,11498
11181,11790
86035,29371
138167,276635
54590,47941
10586,29048
34692,19052
39819,21349
19303,1832
59,10047
65428,10228
65429,10228
56205,47692
44740,18561
29378,144953
89226,37426
29321,51787
9168,11663
30165,13485
9894,9289
35318,9289
57142,9289
102634,9264
21404,18222
60045,124853
2087,11165
31074,11165
68412,11165
309,4203
39996,24226
3636,88875
18179,11379
104879,29154
13563,2039
13980,77915
2226,11943
3556,11481
3146,2690
10781,20565
8246,27141
55439,10399
225702,90762
938731,90762
510,2668
10781,36643
309,99
88820,77010
131406,25898
131443,25898
7187,9647
33064,11787
12329,5156
102445,24276
5026,11953
108012,44662
9789,29005
54441,26371
8500,596
33064,52470
2428,20334
8246,11393
4964,31121
4135,293
7270,10998
19800,12235
18854,36094
769,9013
14911,11005
9168,59820
6159,2924
280,177
21958,38557
73496,42087
6729,13681
113102,34760
37710,9946
7879,863
5572,31582
6111,125520
1614,22267
77003,55123
25826,5486
21217,10411
46617,41462
4109,1718
101297,28604
5657,15506
17016,20024
64114,78256
10757,13787
161784,54933
1243,9684
1150,9586
1080873,41638
559559,70801
8635,33015
11528,777
84657,21887
9789,5652
44623,5652
51875,19664
95653,32331
1120414,32331
33690,76083
13953,32628
8635,32628
514,32669
18500,18161
19665,31681
47399,33666
504,32274
64151,10402
4027,497
5306,1715
24970,35118
3129,42739
94771,26162
39012,25188
44878,15515
72061,75888
17167,1439
10965,2277
18898,10137
20640,10387
5690,49948
12824,49948
56146,49948
56147,49948
65531,49948
74297,49948
74298,49948
74299,49948
4762,334
96854,30237
111807,50116
65452,46435
104178,94260
3349,22213
88458,47070
5342,36492
2778,624
19304,26578
32174,415072
32175,415072
32176,415072
25630,43103
70298,43194
1152,9563
3974,1850
15002,926
2239,1213
52112,10471
13563,10400
9168,10397
4037,20761
16391,12524
18533,28216
1128,36773
112946,30814
33433,10219
366,3558
543550,104878
1455472,41276
46297,17908
1723,10384
62020,10384
22812,125317
37236,48233
2226,10236
29571,71067
3146,632
37710,11851
13265,5924
21506,33734
4964,14886
19450,26617
6818,11900
13015,10493
13265,16241
25826,27632
18596,22160
37362,4460
56953,9644
32134,43455
57434,13342
64061,35119
84736,21256
34934,14919
35270,14919
12840,14040
13859,75641
30956,17343
14643,22692
16863,47620
19304,2990
44725,38775
30309,10831
87267,21193
30309,33078
96801,16672
65627,10472
148084,79474
148772,79474
260050,79474
68185,97805
93904,53714
7501,21489
144044,51392
144045,51392
8635,32600
64823,110479
1214587,299121
1254,13005
93953,65134
1074750,121738
27889,18681
41550,75531
36083,20468
115309,14521
943155,46835
56911,10406
18378,14741
108764,32015
5281,1883
716,2005
1103,6279
323,11087
664,7305
13563,24735
769,9475
58448,8872
56155,8873
14911,11287
13015,9869
8843,619
24,9374
6159,11259
54441,8293
11649,11068
5602,1923
4037,10158
64170,10206
11401,11782
47820,10086
63174,10086
63175,10086
2294,9367
1724,9876
58712,10326
12988,16562
33,9609
39104,12143
5140,4234
23393,9605
54795,8374
95818,29076
43330,80471
149082,49477
1074631,121940
18635,28156
1038645,113096
1038646,113096
179616,106837
11147,24349
12009,27841
2034,1907
58059,15489
93301,15655
54448,68546
195399,68546
607,36210
1335917,279444
31123,77908
86004,22342
213613,96484
10051,30062
15488,62463
46611,25934
772490,101383
24294,14181
3092,10385
28239,2787
21217,2069
233108,61416
110962,79515
1035,14839
5030,42186
13848,28978
13848,901
1201,25010
13848,36208
13848,10098
40199,18264
40242,291861
88096,33374
103910,43368
87700,127602
13776,2155
323,11004
21526,25212
115226,36048
1558,139
1193920,210307
65134,47816
146847,20682
146848,20682
17278,25166
19304,1831
5342,10416
57328,14271
4429,4816
72624,19958
2746,28569
11454,2193
5690,64871
114269,64871
18392,54575
6593,11016
44763,23020
228856,54195
1061537,54195
19244,139058
7854,20423
7767,10839
44763,36489
14674,24481
9168,11296
53767,61651
99916,28172
63670,57855
99916,28180
68212,14280
89981,72086
19093,149687
40549,29478
99916,28177
168200,64166
585004,73642
1150,2067
3556,622
9200,110666
27614,28463
13,12186
12804,20283
44847,5693
4037,287
39996,968
1,838
6593,16958
8500,3114
51875,31938
10001,12501
34580,22650
27436,31618
4964,42232
6778,15873
15663,26928
16897,26928
142603,68427
20370,25392
143353,67455
68,22178
10249,48213
4081,35412
40199,43463
73962,59939
992802,159727
992802,244151
15663,8333
1788,19259
1152,820
28169,11718
56506,8989
13859,32031
55948,32031
134639,58048
15890,26827
53861,11157
63550,28370
1927,918
6729,61178
68457,11176
55983,14900
7908,11899
29009,36536
21879,18890
64949,18890
65855,18890
1109913,18890
58075,19736
17784,123047
52094,24575
19606,16535
26134,10971
8823,23928
105752,31336
1884,462
57134,9532
1027277,117259
1311102,78231
2352,2383
78845,25503
37362,53879
8452,1396
5029,11570
578,1541
1072042,150043
13563,17443
4610,8469
5281,27995
5281,36739
5281,925
5281,41823
5281,1713
14773,26170
24657,30547
7314,54825
19244,13939
19244,14373
19244,24873
18669,26263
52325,34746
3146,996
5572,9079
4759,1496
18308,1498
59649,1497
76418,1499
8328,1880
12988,33762
16938,103960
70250,11690
10930,29143
36804,35292
42060,36652
8246,801
1749,104301
18281,11520
4081,1879
10765,2085
1219210,13539
161858,16222
58278,109479
110695,17078
33054,37722
225945,75892
32327,33516
89745,99008
60981,9960
13848,3082
130424,49338
21544,2102
1927,52961
33485,12187
18854,24748
14875,990
4081,1908
5026,9764
488,840
107331,39890
236362,42237
65420,26689
18738,25673
7270,2291
55790,13531
82219,16620
7187,526
11834,13346
3224,243
27005,10501
65629,10501
18878,11478
31603,96167
106629,24212
11435,6644
30453,41038
1006929,41038
488,879
50542,32613
121760,39406
114337,85689
21227,31624
37360,17529
226513,40841
19304,118098
18378,1793
9168,11327
3026,1700
7904,54087
18854,34322
3431,41659
8452,593
39996,10774
21370,10083
16544,29786
69300,11356
190,10747
56381,38809
17812,10559
53177,20697
5149,2621
15175,10479
2283,125709
33438,49721
18907,2006
150184,184885
2303,46625
9915,17339
95526,26879
4429,11305
132257,48211
102521,28975
122944,13665
57359,12309
6159,1552
1090,106
10400,10333
19450,11027
11983,61560
1012097,123757
97205,27197
31024,10468
16378,1359
819,4967
78523,31776
